sep=,
Filename,Version,FileVersion,InfoVersion
Sitecore.Reporting.Data.Sql.dll,2.0.0.0,2.0.0.0,2.0.0-r00114.38
Sitecore.Reporting.Service.Abstractions.dll,2.0.0.0,2.0.0.0,2.0.0-r00114.38
Sitecore.Reporting.Service.Data.dll,2.0.0.0,2.0.0.0,2.0.0-r00114.38
Sitecore.XConnect.Client.dll,4.0.0.0,4.0.0.0,4.0.0-r00261.1487
Sitecore.XConnect.Client.Services.Configuration.dll,2.0.0.0,2.0.0.0,2.0.0-r00033.594
Sitecore.XConnect.Collection.Model.dll,4.0.0.0,4.0.0.0,4.0.0-r00261.1487
Sitecore.XConnect.Configuration.dll,3.2.0.0,3.2.0.0,3.2.0-r00090.795
Sitecore.XConnect.Core.dll,3.0.0.0,3.0.0.0,3.0.0-r00241.980
Sitecore.XConnect.DependencyInjection.dll,3.2.0.0,3.2.0.0,3.2.0-r00090.795
Sitecore.XConnect.Diagnostics.ApplicationInsights.dll,3.2.0.0,3.2.0.0,3.2.0-r00090.795
Sitecore.XConnect.Diagnostics.dll,3.2.0.0,3.2.0.0,3.2.0-r00090.795
Sitecore.XConnect.Diagnostics.PerformanceCounters.dll,3.2.0.0,3.2.0.0,3.2.0-r00090.795
Sitecore.XConnect.dll,4.0.0.0,4.0.0.0,4.0.0-r00261.1487
Sitecore.XConnect.Logging.Serilog.AppInsights.dll,3.2.0.0,3.2.0.0,3.2.0-r00090.795
Sitecore.XConnect.Logging.Serilog.dll,3.2.0.0,3.2.0.0,3.2.0-r00090.795
Sitecore.XConnect.Messaging.Azure.dll,5.0.0.0,5.0.0.0,5.0.0-r00007.297
Sitecore.XConnect.Messaging.dll,5.0.0.0,5.0.0.0,5.0.0-r00007.297
Sitecore.XConnect.Messaging.SqlServer.dll,5.0.0.0,5.0.0.0,5.0.0-r00007.297
Sitecore.XConnect.Search.dll,2.2.0.0,2.2.0.0,2.2.0-r00081.520
Sitecore.Xdb.Common.Web.dll,3.2.0.0,3.2.0.0,3.2.0-r00056.528
Sitecore.Xdb.Sql.Common.Encryption.dll,5.0.0.0,5.0.0.0,5.0.0-r00070.884
System.Buffers.dll,4.0.3.0,4.6.26515.6,4.6.26515.06 @BuiltBy: dlab-DDVSOWINAGE059 @Branch: release/2.1 @SrcCode: https://github.com/dotnet/corefx/tree/30ab651fcb4354552bd4891619a0bdd81e0ebdbf
System.ComponentModel.Annotations.dll,4.2.1.0,4.6.26515.6,4.6.26515.06 @BuiltBy: dlab-DDVSOWINAGE059 @Branch: release/2.1 @SrcCode: https://github.com/dotnet/corefx/tree/30ab651fcb4354552bd4891619a0bdd81e0ebdbf
